Data,Produto/Categoria,Registros do Dia,Média Esperada,Setor,Prioridade
05/12/2025,Eletrônicos (Laptops),130,80,Vendas,NORMAL
05/12/2025,Acessórios (Cabos/Baterias),198,250,Logística,ALERTA
05/12/2025,Linha Branca (Washing Machines),69,20,Vendas,NORMAL
05/12/2025,Total faturado (USD),11105,15000,Financeiro,URGENTE
05/12/2025,Suporte (Tickets),27,30,Atendimento,URGENTE
05/12/2025,Tempo de Entrega (Horas),31,24,Logística,NORMAL
05/12/2025,Novos Leads B2B,15,15,Marketing,ALERTA
05/12/2025,Disponibilidade Site (%),127,99,TI,NORMAL
06/12/2025,Eletrônicos (Laptops),66,80,Vendas,ALERTA
06/12/2025,Acessórios (Cabos/Baterias),183,250,Logística,URGENTE
06/12/2025,Linha Branca (Washing Machines),40,20,Vendas,NORMAL
06/12/2025,Total faturado (USD),14690,15000,Financeiro,URGENTE
06/12/2025,Suporte (Tickets),28,30,Atendimento,URGENTE
06/12/2025,Tempo de Entrega (Horas),17,24,Logística,ALERTA
06/12/2025,Novos Leads B2B,40,15,Marketing,NORMAL
06/12/2025,Disponibilidade Site (%),142,99,TI,NORMAL
07/12/2025,Eletrônicos (Laptops),74,80,Vendas,URGENTE
07/12/2025,Acessórios (Cabos/Baterias),218,250,Logística,URGENTE
07/12/2025,Linha Branca (Washing Machines),19,20,Vendas,URGENTE
07/12/2025,Total faturado (USD),15036,15000,Financeiro,NORMAL
07/12/2025,Suporte (Tickets),28,30,Atendimento,URGENTE
07/12/2025,Tempo de Entrega (Horas),49,24,Logística,NORMAL
07/12/2025,Novos Leads B2B,14,15,Marketing,URGENTE
07/12/2025,Disponibilidade Site (%),78,99,TI,URGENTE
08/12/2025,Eletrônicos (Laptops),58,80,Vendas,CRÍTICA
08/12/2025,Acessórios (Cabos/Baterias),236,250,Logística,CRÍTICA
08/12/2025,Linha Branca (Washing Machines),16,20,Vendas,URGENTE
08/12/2025,Total faturado (USD),15020,15000,Financeiro,NORMAL
08/12/2025,Suporte (Tickets),25,30,Atendimento,URGENTE
08/12/2025,Tempo de Entrega (Horas),17,24,Logística,URGENTE
08/12/2025,Novos Leads B2B,13,15,Marketing,CRÍTICA
08/12/2025,Disponibilidade Site (%),136,99,TI,NORMAL
09/12/2025,Eletrônicos (Laptops),89,80,Vendas,NORMAL
09/12/2025,Acessórios (Cabos/Baterias),239,250,Logística,URGENTE
09/12/2025,Linha Branca (Washing Machines),16,20,Vendas,ALERTA
09/12/2025,Total faturado (USD),12345,15000,Financeiro,URGENTE
09/12/2025,Suporte (Tickets),65,30,Atendimento,NORMAL
09/12/2025,Tempo de Entrega (Horas),20,24,Logística,URGENTE
09/12/2025,Novos Leads B2B,13,15,Marketing,URGENTE
09/12/2025,Disponibilidade Site (%),145,99,TI,NORMAL
10/12/2025,Eletrônicos (Laptops),67,80,Vendas,URGENTE
10/12/2025,Acessórios (Cabos/Baterias),185,250,Logística,URGENTE
10/12/2025,Linha Branca (Washing Machines),18,20,Vendas,CRÍTICA
10/12/2025,Total faturado (USD),13587,15000,Financeiro,ALERTA
10/12/2025,Suporte (Tickets),24,30,Atendimento,URGENTE
10/12/2025,Tempo de Entrega (Horas),29,24,Logística,NORMAL
10/12/2025,Novos Leads B2B,20,15,Marketing,NORMAL
10/12/2025,Disponibilidade Site (%),75,99,TI,ALERTA
11/12/2025,Eletrônicos (Laptops),89,80,Vendas,NORMAL
11/12/2025,Acessórios (Cabos/Baterias),295,250,Logística,NORMAL
11/12/2025,Linha Branca (Washing Machines),34,20,Vendas,NORMAL
11/12/2025,Total faturado (USD),14093,15000,Financeiro,ALERTA
11/12/2025,Suporte (Tickets),23,30,Atendimento,URGENTE
11/12/2025,Tempo de Entrega (Horas),22,24,Logística,URGENTE
11/12/2025,Novos Leads B2B,29,15,Marketing,NORMAL
11/12/2025,Disponibilidade Site (%),96,99,TI,URGENTE
12/12/2025,Eletrônicos (Laptops),56,80,Vendas,URGENTE
12/12/2025,Acessórios (Cabos/Baterias),221,250,Logística,CRÍTICA
12/12/2025,Linha Branca (Washing Machines),14,20,Vendas,CRÍTICA
12/12/2025,Total faturado (USD),15038,15000,Financeiro,NORMAL
12/12/2025,Suporte (Tickets),26,30,Atendimento,URGENTE
12/12/2025,Tempo de Entrega (Horas),19,24,Logística,CRÍTICA
12/12/2025,Novos Leads B2B,12,15,Marketing,ALERTA
12/12/2025,Disponibilidade Site (%),105,99,TI,NORMAL
13/12/2025,Eletrônicos (Laptops),79,80,Vendas,URGENTE
13/12/2025,Acessórios (Cabos/Baterias),247,250,Logística,CRÍTICA
13/12/2025,Linha Branca (Washing Machines),16,20,Vendas,ALERTA
13/12/2025,Total faturado (USD),14862,15000,Financeiro,CRÍTICA
13/12/2025,Suporte (Tickets),27,30,Atendimento,URGENTE
13/12/2025,Tempo de Entrega (Horas),19,24,Logística,URGENTE
13/12/2025,Novos Leads B2B,11,15,Marketing,URGENTE
13/12/2025,Disponibilidade Site (%),71,99,TI,CRÍTICA
14/12/2025,Eletrônicos (Laptops),70,80,Vendas,CRÍTICA
14/12/2025,Acessórios (Cabos/Baterias),235,250,Logística,ALERTA
14/12/2025,Linha Branca (Washing Machines),18,20,Vendas,ALERTA
14/12/2025,Total faturado (USD),15032,15000,Financeiro,NORMAL
14/12/2025,Suporte (Tickets),23,30,Atendimento,ALERTA
14/12/2025,Tempo de Entrega (Horas),37,24,Logística,NORMAL
14/12/2025,Novos Leads B2B,14,15,Marketing,URGENTE
14/12/2025,Disponibilidade Site (%),143,99,TI,NORMAL
15/12/2025,Eletrônicos (Laptops),60,80,Vendas,URGENTE
15/12/2025,Acessórios (Cabos/Baterias),297,250,Logística,NORMAL
15/12/2025,Linha Branca (Washing Machines),19,20,Vendas,URGENTE
15/12/2025,Total faturado (USD),15014,15000,Financeiro,NORMAL
15/12/2025,Suporte (Tickets),25,30,Atendimento,URGENTE
15/12/2025,Tempo de Entrega (Horas),21,24,Logística,ALERTA
15/12/2025,Novos Leads B2B,14,15,Marketing,URGENTE
15/12/2025,Disponibilidade Site (%),93,99,TI,URGENTE
16/12/2025,Eletrônicos (Laptops),69,80,Vendas,CRÍTICA
16/12/2025,Acessórios (Cabos/Baterias),256,250,Logística,NORMAL
16/12/2025,Linha Branca (Washing Machines),65,20,Vendas,NORMAL
16/12/2025,Total faturado (USD),12108,15000,Financeiro,URGENTE
16/12/2025,Suporte (Tickets),30,30,Atendimento,ALERTA
16/12/2025,Tempo de Entrega (Horas),17,24,Logística,CRÍTICA
16/12/2025,Novos Leads B2B,54,15,Marketing,NORMAL
16/12/2025,Disponibilidade Site (%),131,99,TI,NORMAL
17/12/2025,Eletrônicos (Laptops),85,80,Vendas,NORMAL
17/12/2025,Acessórios (Cabos/Baterias),216,250,Logística,ALERTA
17/12/2025,Linha Branca (Washing Machines),18,20,Vendas,URGENTE
17/12/2025,Total faturado (USD),15004,15000,Financeiro,NORMAL
17/12/2025,Suporte (Tickets),25,30,Atendimento,URGENTE
17/12/2025,Tempo de Entrega (Horas),68,24,Logística,NORMAL
17/12/2025,Novos Leads B2B,11,15,Marketing,CRÍTICA
17/12/2025,Disponibilidade Site (%),81,99,TI,CRÍTICA
18/12/2025,Eletrônicos (Laptops),79,80,Vendas,URGENTE
18/12/2025,Acessórios (Cabos/Baterias),253,250,Logística,NORMAL
18/12/2025,Linha Branca (Washing Machines),55,20,Vendas,NORMAL
18/12/2025,Total faturado (USD),15020,15000,Financeiro,NORMAL
18/12/2025,Suporte (Tickets),77,30,Atendimento,NORMAL
18/12/2025,Tempo de Entrega (Horas),21,24,Logística,URGENTE
18/12/2025,Novos Leads B2B,13,15,Marketing,CRÍTICA
18/12/2025,Disponibilidade Site (%),89,99,TI,URGENTE
19/12/2025,Eletrônicos (Laptops),71,80,Vendas,ALERTA
19/12/2025,Acessórios (Cabos/Baterias),235,250,Logística,URGENTE
19/12/2025,Linha Branca (Washing Machines),19,20,Vendas,CRÍTICA
19/12/2025,Total faturado (USD),12153,15000,Financeiro,URGENTE
19/12/2025,Suporte (Tickets),21,30,Atendimento,CRÍTICA
19/12/2025,Tempo de Entrega (Horas),21,24,Logística,URGENTE
19/12/2025,Novos Leads B2B,27,15,Marketing,NORMAL
19/12/2025,Disponibilidade Site (%),86,99,TI,CRÍTICA
20/12/2025,Eletrônicos (Laptops),99,80,Vendas,NORMAL
20/12/2025,Acessórios (Cabos/Baterias),197,250,Logística,URGENTE
20/12/2025,Linha Branca (Washing Machines),25,20,Vendas,NORMAL
20/12/2025,Total faturado (USD),15044,15000,Financeiro,NORMAL
20/12/2025,Suporte (Tickets),21,30,Atendimento,URGENTE
20/12/2025,Tempo de Entrega (Horas),23,24,Logística,ALERTA
20/12/2025,Novos Leads B2B,13,15,Marketing,URGENTE
20/12/2025,Disponibilidade Site (%),90,99,TI,URGENTE
21/12/2025,Eletrônicos (Laptops),76,80,Vendas,ALERTA
21/12/2025,Acessórios (Cabos/Baterias),229,250,Logística,URGENTE
21/12/2025,Linha Branca (Washing Machines),17,20,Vendas,CRÍTICA
21/12/2025,Total faturado (USD),11897,15000,Financeiro,URGENTE
21/12/2025,Suporte (Tickets),28,30,Atendimento,ALERTA
21/12/2025,Tempo de Entrega (Horas),20,24,Logística,URGENTE
21/12/2025,Novos Leads B2B,43,15,Marketing,NORMAL
21/12/2025,Disponibilidade Site (%),137,99,TI,NORMAL
22/12/2025,Eletrônicos (Laptops),93,80,Vendas,NORMAL
22/12/2025,Acessórios (Cabos/Baterias),207,250,Logística,URGENTE
22/12/2025,Linha Branca (Washing Machines),57,20,Vendas,NORMAL
22/12/2025,Total faturado (USD),15035,15000,Financeiro,NORMAL
22/12/2025,Suporte (Tickets),39,30,Atendimento,NORMAL
22/12/2025,Tempo de Entrega (Horas),38,24,Logística,NORMAL
22/12/2025,Novos Leads B2B,11,15,Marketing,CRÍTICA
22/12/2025,Disponibilidade Site (%),70,99,TI,ALERTA
23/12/2025,Eletrônicos (Laptops),113,80,Vendas,NORMAL
23/12/2025,Acessórios (Cabos/Baterias),202,250,Logística,URGENTE
23/12/2025,Linha Branca (Washing Machines),17,20,Vendas,URGENTE
23/12/2025,Total faturado (USD),13911,15000,Financeiro,URGENTE
23/12/2025,Suporte (Tickets),79,30,Atendimento,NORMAL
23/12/2025,Tempo de Entrega (Horas),24,24,Logística,CRÍTICA
23/12/2025,Novos Leads B2B,13,15,Marketing,URGENTE
23/12/2025,Disponibilidade Site (%),73,99,TI,CRÍTICA
24/12/2025,Eletrônicos (Laptops),110,80,Vendas,NORMAL
24/12/2025,Acessórios (Cabos/Baterias),232,250,Logística,URGENTE
24/12/2025,Linha Branca (Washing Machines),18,20,Vendas,URGENTE
24/12/2025,Total faturado (USD),13707,15000,Financeiro,ALERTA
24/12/2025,Suporte (Tickets),23,30,Atendimento,ALERTA
24/12/2025,Tempo de Entrega (Horas),24,24,Logística,URGENTE
24/12/2025,Novos Leads B2B,12,15,Marketing,ALERTA
24/12/2025,Disponibilidade Site (%),86,99,TI,ALERTA
25/12/2025,Eletrônicos (Laptops),63,80,Vendas,ALERTA
25/12/2025,Acessórios (Cabos/Baterias),253,250,Logística,NORMAL
25/12/2025,Linha Branca (Washing Machines),18,20,Vendas,URGENTE
25/12/2025,Total faturado (USD),15013,15000,Financeiro,NORMAL
25/12/2025,Suporte (Tickets),68,30,Atendimento,NORMAL
25/12/2025,Tempo de Entrega (Horas),26,24,Logística,NORMAL
25/12/2025,Novos Leads B2B,24,15,Marketing,NORMAL
25/12/2025,Disponibilidade Site (%),105,99,TI,NORMAL
26/12/2025,Eletrônicos (Laptops),110,80,Vendas,NORMAL
26/12/2025,Acessórios (Cabos/Baterias),243,250,Logística,ALERTA
26/12/2025,Linha Branca (Washing Machines),63,20,Vendas,NORMAL
26/12/2025,Total faturado (USD),12639,15000,Financeiro,CRÍTICA
26/12/2025,Suporte (Tickets),23,30,Atendimento,URGENTE
26/12/2025,Tempo de Entrega (Horas),24,24,Logística,ALERTA
26/12/2025,Novos Leads B2B,16,15,Marketing,NORMAL
26/12/2025,Disponibilidade Site (%),121,99,TI,NORMAL
27/12/2025,Eletrônicos (Laptops),64,80,Vendas,CRÍTICA
27/12/2025,Acessórios (Cabos/Baterias),268,250,Logística,NORMAL
27/12/2025,Linha Branca (Washing Machines),17,20,Vendas,URGENTE
27/12/2025,Total faturado (USD),13368,15000,Financeiro,URGENTE
27/12/2025,Suporte (Tickets),24,30,Atendimento,URGENTE
27/12/2025,Tempo de Entrega (Horas),18,24,Logística,CRÍTICA
27/12/2025,Novos Leads B2B,12,15,Marketing,URGENTE
27/12/2025,Disponibilidade Site (%),97,99,TI,URGENTE
28/12/2025,Eletrônicos (Laptops),58,80,Vendas,CRÍTICA
28/12/2025,Acessórios (Cabos/Baterias),223,250,Logística,URGENTE
28/12/2025,Linha Branca (Washing Machines),20,20,Vendas,URGENTE
28/12/2025,Total faturado (USD),15026,15000,Financeiro,NORMAL
28/12/2025,Suporte (Tickets),22,30,Atendimento,ALERTA
28/12/2025,Tempo de Entrega (Horas),69,24,Logística,NORMAL
28/12/2025,Novos Leads B2B,15,15,Marketing,CRÍTICA
28/12/2025,Disponibilidade Site (%),95,99,TI,URGENTE
29/12/2025,Eletrônicos (Laptops),118,80,Vendas,NORMAL
29/12/2025,Acessórios (Cabos/Baterias),180,250,Logística,CRÍTICA
29/12/2025,Linha Branca (Washing Machines),17,20,Vendas,CRÍTICA
29/12/2025,Total faturado (USD),12522,15000,Financeiro,URGENTE
29/12/2025,Suporte (Tickets),23,30,Atendimento,URGENTE
29/12/2025,Tempo de Entrega (Horas),25,24,Logística,NORMAL
29/12/2025,Novos Leads B2B,24,15,Marketing,NORMAL
29/12/2025,Disponibilidade Site (%),90,99,TI,URGENTE
30/12/2025,Eletrônicos (Laptops),91,80,Vendas,NORMAL
30/12/2025,Acessórios (Cabos/Baterias),248,250,Logística,ALERTA
30/12/2025,Linha Branca (Washing Machines),16,20,Vendas,URGENTE
30/12/2025,Total faturado (USD),14602,15000,Financeiro,ALERTA
30/12/2025,Suporte (Tickets),21,30,Atendimento,URGENTE
30/12/2025,Tempo de Entrega (Horas),30,24,Logística,NORMAL
30/12/2025,Novos Leads B2B,27,15,Marketing,NORMAL
30/12/2025,Disponibilidade Site (%),72,99,TI,CRÍTICA
31/12/2025,Eletrônicos (Laptops),87,80,Vendas,NORMAL
31/12/2025,Acessórios (Cabos/Baterias),293,250,Logística,NORMAL
31/12/2025,Linha Branca (Washing Machines),18,20,Vendas,CRÍTICA
31/12/2025,Total faturado (USD),12279,15000,Financeiro,URGENTE
31/12/2025,Suporte (Tickets),23,30,Atendimento,URGENTE
31/12/2025,Tempo de Entrega (Horas),24,24,Logística,CRÍTICA
31/12/2025,Novos Leads B2B,11,15,Marketing,URGENTE
31/12/2025,Disponibilidade Site (%),144,99,TI,NORMAL
01/01/2026,Eletrônicos (Laptops),67,80,Vendas,ALERTA
01/01/2026,Acessórios (Cabos/Baterias),292,250,Logística,NORMAL
01/01/2026,Linha Branca (Washing Machines),15,20,Vendas,ALERTA
01/01/2026,Total faturado (USD),15046,15000,Financeiro,NORMAL
01/01/2026,Suporte (Tickets),24,30,Atendimento,CRÍTICA
01/01/2026,Tempo de Entrega (Horas),23,24,Logística,CRÍTICA
01/01/2026,Novos Leads B2B,16,15,Marketing,NORMAL
01/01/2026,Disponibilidade Site (%),92,99,TI,URGENTE
02/01/2026,Eletrônicos (Laptops),75,80,Vendas,ALERTA
02/01/2026,Acessórios (Cabos/Baterias),270,250,Logística,NORMAL
02/01/2026,Linha Branca (Washing Machines),16,20,Vendas,ALERTA
02/01/2026,Total faturado (USD),11311,15000,Financeiro,URGENTE
02/01/2026,Suporte (Tickets),53,30,Atendimento,NORMAL
02/01/2026,Tempo de Entrega (Horas),20,24,Logística,ALERTA
02/01/2026,Novos Leads B2B,36,15,Marketing,NORMAL
02/01/2026,Disponibilidade Site (%),70,99,TI,ALERTA
03/01/2026,Eletrônicos (Laptops),75,80,Vendas,URGENTE
03/01/2026,Acessórios (Cabos/Baterias),202,250,Logística,CRÍTICA
03/01/2026,Linha Branca (Washing Machines),20,20,Vendas,ALERTA
03/01/2026,Total faturado (USD),14251,15000,Financeiro,CRÍTICA
03/01/2026,Suporte (Tickets),22,30,Atendimento,URGENTE
03/01/2026,Tempo de Entrega (Horas),54,24,Logística,NORMAL
03/01/2026,Novos Leads B2B,39,15,Marketing,NORMAL
03/01/2026,Disponibilidade Site (%),100,99,TI,NORMAL
04/01/2026,Eletrônicos (Laptops),58,80,Vendas,ALERTA
04/01/2026,Acessórios (Cabos/Baterias),263,250,Logística,NORMAL
04/01/2026,Linha Branca (Washing Machines),15,20,Vendas,URGENTE
04/01/2026,Total faturado (USD),12190,15000,Financeiro,URGENTE
04/01/2026,Suporte (Tickets),27,30,Atendimento,CRÍTICA
04/01/2026,Tempo de Entrega (Horas),22,24,Logística,URGENTE
04/01/2026,Novos Leads B2B,14,15,Marketing,URGENTE
04/01/2026,Disponibilidade Site (%),111,99,TI,NORMAL
05/01/2026,Eletrônicos (Laptops),70,80,Vendas,CRÍTICA
05/01/2026,Acessórios (Cabos/Baterias),298,250,Logística,NORMAL
05/01/2026,Linha Branca (Washing Machines),24,20,Vendas,NORMAL
05/01/2026,Total faturado (USD),14672,15000,Financeiro,URGENTE
05/01/2026,Suporte (Tickets),28,30,Atendimento,CRÍTICA
05/01/2026,Tempo de Entrega (Horas),22,24,Logística,URGENTE
05/01/2026,Novos Leads B2B,15,15,Marketing,URGENTE
05/01/2026,Disponibilidade Site (%),146,99,TI,NORMAL
06/01/2026,Eletrônicos (Laptops),56,80,Vendas,ALERTA
06/01/2026,Acessórios (Cabos/Baterias),224,250,Logística,CRÍTICA
06/01/2026,Linha Branca (Washing Machines),18,20,Vendas,CRÍTICA
06/01/2026,Total faturado (USD),12912,15000,Financeiro,ALERTA
06/01/2026,Suporte (Tickets),24,30,Atendimento,ALERTA
06/01/2026,Tempo de Entrega (Horas),19,24,Logística,CRÍTICA
06/01/2026,Novos Leads B2B,61,15,Marketing,NORMAL
06/01/2026,Disponibilidade Site (%),80,99,TI,CRÍTICA
07/01/2026,Eletrônicos (Laptops),91,80,Vendas,NORMAL
07/01/2026,Acessórios (Cabos/Baterias),252,250,Logística,NORMAL
07/01/2026,Linha Branca (Washing Machines),17,20,Vendas,URGENTE
07/01/2026,Total faturado (USD),15018,15000,Financeiro,NORMAL
07/01/2026,Suporte (Tickets),75,30,Atendimento,NORMAL
07/01/2026,Tempo de Entrega (Horas),20,24,Logística,URGENTE
07/01/2026,Novos Leads B2B,14,15,Marketing,ALERTA
07/01/2026,Disponibilidade Site (%),130,99,TI,NORMAL
08/01/2026,Eletrônicos (Laptops),80,80,Vendas,URGENTE
08/01/2026,Acessórios (Cabos/Baterias),183,250,Logística,URGENTE
08/01/2026,Linha Branca (Washing Machines),19,20,Vendas,URGENTE
08/01/2026,Total faturado (USD),15013,15000,Financeiro,NORMAL
08/01/2026,Suporte (Tickets),22,30,Atendimento,CRÍTICA
08/01/2026,Tempo de Entrega (Horas),23,24,Logística,URGENTE
08/01/2026,Novos Leads B2B,15,15,Marketing,URGENTE
08/01/2026,Disponibilidade Site (%),97,99,TI,ALERTA
09/01/2026,Eletrônicos (Laptops),77,80,Vendas,URGENTE
09/01/2026,Acessórios (Cabos/Baterias),242,250,Logística,URGENTE
09/01/2026,Linha Branca (Washing Machines),19,20,Vendas,URGENTE
09/01/2026,Total faturado (USD),15032,15000,Financeiro,NORMAL
09/01/2026,Suporte (Tickets),24,30,Atendimento,CRÍTICA
09/01/2026,Tempo de Entrega (Horas),19,24,Logística,CRÍTICA
09/01/2026,Novos Leads B2B,50,15,Marketing,NORMAL
09/01/2026,Disponibilidade Site (%),78,99,TI,ALERTA
10/01/2026,Eletrônicos (Laptops),65,80,Vendas,CRÍTICA
10/01/2026,Acessórios (Cabos/Baterias),259,250,Logística,NORMAL
10/01/2026,Linha Branca (Washing Machines),53,20,Vendas,NORMAL
10/01/2026,Total faturado (USD),12140,15000,Financeiro,URGENTE
10/01/2026,Suporte (Tickets),25,30,Atendimento,ALERTA
10/01/2026,Tempo de Entrega (Horas),18,24,Logística,CRÍTICA
10/01/2026,Novos Leads B2B,13,15,Marketing,ALERTA
10/01/2026,Disponibilidade Site (%),144,99,TI,NORMAL
11/01/2026,Eletrônicos (Laptops),76,80,Vendas,CRÍTICA
11/01/2026,Acessórios (Cabos/Baterias),175,250,Logística,CRÍTICA
11/01/2026,Linha Branca (Washing Machines),58,20,Vendas,NORMAL
11/01/2026,Total faturado (USD),15028,15000,Financeiro,NORMAL
11/01/2026,Suporte (Tickets),23,30,Atendimento,URGENTE
11/01/2026,Tempo de Entrega (Horas),55,24,Logística,NORMAL
11/01/2026,Novos Leads B2B,55,15,Marketing,NORMAL
11/01/2026,Disponibilidade Site (%),135,99,TI,NORMAL
12/01/2026,Eletrônicos (Laptops),111,80,Vendas,NORMAL
12/01/2026,Acessórios (Cabos/Baterias),215,250,Logística,ALERTA
12/01/2026,Linha Branca (Washing Machines),15,20,Vendas,URGENTE
12/01/2026,Total faturado (USD),15040,15000,Financeiro,NORMAL
12/01/2026,Suporte (Tickets),23,30,Atendimento,ALERTA
12/01/2026,Tempo de Entrega (Horas),26,24,Logística,NORMAL
12/01/2026,Novos Leads B2B,12,15,Marketing,URGENTE
12/01/2026,Disponibilidade Site (%),99,99,TI,ALERTA
13/01/2026,Eletrônicos (Laptops),128,80,Vendas,NORMAL
13/01/2026,Acessórios (Cabos/Baterias),195,250,Logística,CRÍTICA
13/01/2026,Linha Branca (Washing Machines),28,20,Vendas,NORMAL
13/01/2026,Total faturado (USD),15036,15000,Financeiro,NORMAL
13/01/2026,Suporte (Tickets),40,30,Atendimento,NORMAL
13/01/2026,Tempo de Entrega (Horas),24,24,Logística,ALERTA
13/01/2026,Novos Leads B2B,13,15,Marketing,URGENTE
13/01/2026,Disponibilidade Site (%),94,99,TI,URGENTE
14/01/2026,Eletrônicos (Laptops),91,80,Vendas,NORMAL
14/01/2026,Acessórios (Cabos/Baterias),178,250,Logística,ALERTA
14/01/2026,Linha Branca (Washing Machines),15,20,Vendas,ALERTA
14/01/2026,Total faturado (USD),15006,15000,Financeiro,NORMAL
14/01/2026,Suporte (Tickets),24,30,Atendimento,URGENTE
14/01/2026,Tempo de Entrega (Horas),22,24,Logística,CRÍTICA
14/01/2026,Novos Leads B2B,13,15,Marketing,URGENTE
14/01/2026,Disponibilidade Site (%),89,99,TI,CRÍTICA
15/01/2026,Eletrônicos (Laptops),93,80,Vendas,NORMAL
15/01/2026,Acessórios (Cabos/Baterias),261,250,Logística,NORMAL
15/01/2026,Linha Branca (Washing Machines),19,20,Vendas,URGENTE
15/01/2026,Total faturado (USD),13627,15000,Financeiro,CRÍTICA
15/01/2026,Suporte (Tickets),80,30,Atendimento,NORMAL
15/01/2026,Tempo de Entrega (Horas),29,24,Logística,NORMAL
15/01/2026,Novos Leads B2B,13,15,Marketing,URGENTE
15/01/2026,Disponibilidade Site (%),133,99,TI,NORMAL
16/01/2026,Eletrônicos (Laptops),79,80,Vendas,URGENTE
16/01/2026,Acessórios (Cabos/Baterias),289,250,Logística,NORMAL
16/01/2026,Linha Branca (Washing Machines),16,20,Vendas,URGENTE
16/01/2026,Total faturado (USD),11890,15000,Financeiro,ALERTA
16/01/2026,Suporte (Tickets),21,30,Atendimento,URGENTE
16/01/2026,Tempo de Entrega (Horas),62,24,Logística,NORMAL
16/01/2026,Novos Leads B2B,56,15,Marketing,NORMAL
16/01/2026,Disponibilidade Site (%),72,99,TI,URGENTE
17/01/2026,Eletrônicos (Laptops),89,80,Vendas,NORMAL
17/01/2026,Acessórios (Cabos/Baterias),252,250,Logística,NORMAL
17/01/2026,Linha Branca (Washing Machines),18,20,Vendas,URGENTE
17/01/2026,Total faturado (USD),15019,15000,Financeiro,NORMAL
17/01/2026,Suporte (Tickets),28,30,Atendimento,CRÍTICA
17/01/2026,Tempo de Entrega (Horas),47,24,Logística,NORMAL
17/01/2026,Novos Leads B2B,46,15,Marketing,NORMAL
17/01/2026,Disponibilidade Site (%),93,99,TI,URGENTE
18/01/2026,Eletrônicos (Laptops),59,80,Vendas,ALERTA
18/01/2026,Acessórios (Cabos/Baterias),207,250,Logística,CRÍTICA
18/01/2026,Linha Branca (Washing Machines),14,20,Vendas,URGENTE
18/01/2026,Total faturado (USD),13541,15000,Financeiro,ALERTA
18/01/2026,Suporte (Tickets),29,30,Atendimento,CRÍTICA
18/01/2026,Tempo de Entrega (Horas),66,24,Logística,NORMAL
18/01/2026,Novos Leads B2B,11,15,Marketing,URGENTE
18/01/2026,Disponibilidade Site (%),114,99,TI,NORMAL
19/01/2026,Eletrônicos (Laptops),59,80,Vendas,URGENTE
19/01/2026,Acessórios (Cabos/Baterias),177,250,Logística,URGENTE
19/01/2026,Linha Branca (Washing Machines),17,20,Vendas,URGENTE
19/01/2026,Total faturado (USD),15024,15000,Financeiro,NORMAL
19/01/2026,Suporte (Tickets),35,30,Atendimento,NORMAL
19/01/2026,Tempo de Entrega (Horas),20,24,Logística,URGENTE
19/01/2026,Novos Leads B2B,15,15,Marketing,CRÍTICA
19/01/2026,Disponibilidade Site (%),82,99,TI,CRÍTICA
20/01/2026,Eletrônicos (Laptops),129,80,Vendas,NORMAL
20/01/2026,Acessórios (Cabos/Baterias),258,250,Logística,NORMAL
20/01/2026,Linha Branca (Washing Machines),64,20,Vendas,NORMAL
20/01/2026,Total faturado (USD),11989,15000,Financeiro,URGENTE
20/01/2026,Suporte (Tickets),25,30,Atendimento,ALERTA
20/01/2026,Tempo de Entrega (Horas),59,24,Logística,NORMAL
20/01/2026,Novos Leads B2B,15,15,Marketing,URGENTE
20/01/2026,Disponibilidade Site (%),149,99,TI,NORMAL
21/01/2026,Eletrônicos (Laptops),76,80,Vendas,ALERTA
21/01/2026,Acessórios (Cabos/Baterias),253,250,Logística,NORMAL
21/01/2026,Linha Branca (Washing Machines),24,20,Vendas,NORMAL
21/01/2026,Total faturado (USD),15009,15000,Financeiro,NORMAL
21/01/2026,Suporte (Tickets),28,30,Atendimento,URGENTE
21/01/2026,Tempo de Entrega (Horas),61,24,Logística,NORMAL
21/01/2026,Novos Leads B2B,42,15,Marketing,NORMAL
21/01/2026,Disponibilidade Site (%),135,99,TI,NORMAL
22/01/2026,Eletrônicos (Laptops),60,80,Vendas,ALERTA
22/01/2026,Acessórios (Cabos/Baterias),190,250,Logística,URGENTE
22/01/2026,Linha Branca (Washing Machines),20,20,Vendas,CRÍTICA
22/01/2026,Total faturado (USD),11013,15000,Financeiro,URGENTE
22/01/2026,Suporte (Tickets),23,30,Atendimento,URGENTE
22/01/2026,Tempo de Entrega (Horas),17,24,Logística,URGENTE
22/01/2026,Novos Leads B2B,41,15,Marketing,NORMAL
22/01/2026,Disponibilidade Site (%),79,99,TI,ALERTA
23/01/2026,Eletrônicos (Laptops),76,80,Vendas,CRÍTICA
23/01/2026,Acessórios (Cabos/Baterias),183,250,Logística,CRÍTICA
23/01/2026,Linha Branca (Washing Machines),18,20,Vendas,ALERTA
23/01/2026,Total faturado (USD),15012,15000,Financeiro,NORMAL
23/01/2026,Suporte (Tickets),22,30,Atendimento,ALERTA
23/01/2026,Tempo de Entrega (Horas),23,24,Logística,ALERTA
23/01/2026,Novos Leads B2B,14,15,Marketing,CRÍTICA
23/01/2026,Disponibilidade Site (%),72,99,TI,CRÍTICA
24/01/2026,Eletrônicos (Laptops),73,80,Vendas,ALERTA
24/01/2026,Acessórios (Cabos/Baterias),195,250,Logística,ALERTA
24/01/2026,Linha Branca (Washing Machines),27,20,Vendas,NORMAL
